text,label
As the demand for COVID19vaccine rises our highest priority is to quickly and safely vaccinate as many people as,1
Soldiers from the New York National Guard assist in the set up registration and organization of a mass,1
Britain to work with Germanys CureVac on vaccines against coronavirus variantsCovid19Vaccine,1
Pentagon Will Deploy Active Duty Troops To Support COVID19 Vaccination SitesBREAKINGVaccinesForAll,1
Quick update on my first CovidVaccine amp what Im expecting in the second roundPatientPower COVID19Vaccine,1
Sign and share to petition GovGianforte to vaccinate Frontline workers including teachers during phase 1b covid,1
Thorncliffe check out this video answering all of your COVID19Vaccine questionsHealth Access Thorncliffe Park,1
Im grateful to my team for their tremendous work to register hundreds of seniors in my district ensuring they get,1
Are we really serious about COVID19Vaccine drive in India Only 50 lakh out of 135 crore people vaccinated in the,0
WorldHealthOrganization chief Tedros Adhanom Ghebreyesus called on more pharmaceutical companies on Friday to share ideas,1
I worked at the COVID19 vaccine clinic the town had for seniors 85 today Had my favorite mug on hand to help kee,1
ReUp Odisha Get Vaccine Shot Else Face Pay Stop Warns Collector COVID19 COVID19Vaccine,1
2nd dose of moderna vaccine on board Thanks CHFTNHS grateful COVID19Vaccine,1
Singing Praises to rcseagles for volunteering at our COVID19vaccine events DoWhatItTakes SingingRiverStrong,1
Looking to improve vaccineuptake in your community We have a free userfriendly survey tool that provide insigh,1
Tomorrow the retirement home where I volunteer will be vaccinating the residents If there are any extra doses I c,1
Got my second  moderna COVID19Vaccine shot today no side effects Go get yours,1
This week another round of a few hundred vaccinations were administered by our future health professionals,1
TNXP Starting to get Found COVID19Vaccine OCGN PFE BNTX NVAX MRNA JNJ VXRT INO,1
VaxFacts Looking ahead to brighter days with the covid19vacccine so we can better protectourselves and our lo,1
My grandparents are thrilled after receiving dose 1 of the COVID19Vaccine thanks to the help of RedlandsComHosp,1
Take The Covid19 Vaccine via takecovid19vac Covid19 COVID Covid19UK COVID19Vaccine,1
NY Gov Cuomo amp NYC Mayor de Blasio discuss COVID19vaccine eligibility during a crucial time in the pandemic Dr,1
New MotherToBaby Podcast addressing whats known so far about the COVID19vaccine in pregnancy and breastfeed,1
Visit our Facebook page to read the answer to this weeks COVID19Vaccine question of the week PerhamHealth,1
Take a moment to read this informative NPR article about the COVID19vaccine why so many communities of color are,1
Grateful to be vaccinated today vaccinated COVID19Vaccine AstraZeneca,1
COVID19NFPMedCenter is pleased to offer the COVID19Vaccine to those living in their communityAna got her vac,1
A Massachusetts State phone line is now available to eligible residents looking to schedule COVID19 vaccine appoin,1
Nearly a year into the worst public health crisis in 100 years theres hope on the horizon But amid the optimism,0
Glad Biden Administration is doing this Last night I heard the Republican Governor of Arkansas interviewed on,1
Johnson amp Johnson Requests Emergency Authorization For COVID19 Vaccine From FDA,1
Proud moment for the team of VaccineOnWheelsltdotgtcom Being front line health workers our team got vaccinated with,1
Hey budweiserusa loved your Bigger Picture and like every year you still made me cry Thank you for supporting COVID19Vaccine,1
Fully vaccinated Ready to help COVID19Vaccine ThisIsOurShot,1
India became the 1st country to register 5M COVID19Vaccine mark Wat propoganda is dis is this a part of a larg,1
My mother a BreastCancer survivor received first dose of COVID19Vaccine from the NCI designated Cancer Center,1
Support your immune system after a COVID19Vaccine with supplements like vitaminC vitaminE and some delicious,1
I want to know if any immunocompromised individuals have taken the CovidVaccine want to talk because my mom has ms,1
Excited amp nervous all at the same time Get my COVID vaccine tomorrow CovidVaccine GetVaccinated,1
Vaccinate teachers They are essential vaccine COVID19Vaccine moderna and pfizer vaccine,1
For being a health care worker I got moderna Covid19 vaccine today And not feeling any difficulties no side effects,1
Comprehensive Covid19vaccine dashboardMicrosoft AI for Health datascience team with ashishkjhaBrownSPH,1
Oxford says COVID19 vaccine with AstraZeneca works against UK variantCovid19 Covid19Vaccine,0
The chance to receive the COVID19 vaccine is a welcome opportunity for many facilities such as Beverwyck Senior Li,1
I see this as an opportunity to win the war against COVID19 Visit our Instagram page ChildrensPhila and learn,1
Signal boost for Bronx resident COVID19vaccine moderna vaccine,1
Mark your calendars for Tuesday February 9 2021 at 8am GuilfordCounty COVID19Vaccine appointment registra,1
Linwood Mill Apartments in Whitinsville MA recently held a COVID19Vaccine Clinic in partnership with CVS Pharmacy,1
Mark your calendars for Tuesday February 9 2021 at 8am GuilfordCounty COVID19Vaccine appointment registration,1
All over 50s to be offered vaccine by MayI CANNOT WAITI know I know youre amazed Im over 50COVID19Vaccine,1
After COVID19 vaccination Is it OK to visit with friends and loved ones learn more,1
As the Covid19Vaccine is further distributed it is important that people sharing a household with BloodCancer pa,1
I am so proud to be the daughter namesake and colleague of this trailblazing physician Dr Nason Lui Do your part,1
PA has begun examining how quickly providers are getting the COVID19Vaccine into peoples arms and will begin to,1
It is HeadbandFriday I am happy amp blessed I just received my first dose of the COVID19Vaccine Thanks,1
Some covid19 vaccine statistics from the official CDC Wonder VAERS Vaccine Adverse Event Reporting SystemUp To,1
TommyMartinsen HalSandberg The safety update on the COVID19vaccine Moderna is now available No changes are re,1
City of Lubbock Public Health Department COVID19 Vaccine Clinic UpdateFebruary 4 2021 2504 vaccinations 1,1
Happy to see my letter to the editor about the disastrous local Covid vaccine rollout in our local paper the Press,0
CPC Leader Erin OToole saysCANADA FIRSTExcept when it comes to receiving Vaccines from COVAXThen it is not,0
JustGoodTrouble Unequivocally YESCOVID19Vaccine GetTheShot,1
Just left work to rest at home Feeling the effects of the 2nd Pfizer vax I got yesterday Tiredness and muscle pai,0
My Dad and neighbor got their COVID19Vaccine we are now in the holding area for 30 min Well run operation by,1
One step closer  COVID19Vaccine moderna vaccine,1
What is the point of making an appointment registering with MyChart and filling out the Vaccine Form if when you,1
axios twitter neurotoxins COVID covid19lies vaccine Pfizer COVID19Vaccine lies Twitter shocking,0
Not sure about getting the COVID19Vaccine Check out this great resource from umassmemorial to learn more about t,1
Johnson amp Johnson Submits EUA for its SingleDose COVID19 Vaccine Candidate,1
So happy to have had my first covid vaccine COVIDVaccination COVID19Vaccine,1
If there is a vaccine that is way more effective WHY not share the formula and all vaccine producers mass replicat,1
Do you agree with the CDCgov pridesurveys covid19 covid19vaccine education,1
Deputy editor EdCarr and health policy editor NatashaLoder from TheEconomist answer all of the big questions of covid19 vaccine,1
NHS doctors have come together to help reassure that the COVID19Vaccine is safe effective and has been independen,1
ICYMI DeptofDefense discussed COVID19vaccine rollout for Service Members and families Watch the video here,1
Pfizer AstraZeneca vaccines to be used for elderly populationCOVID19Vaccine,1
Heads up More COVID19vaccine appointments available at our fenwaypark and GilletteStadium locations To regi,1
FULLY VACCINATED Did my part for me my family and the greater good scienceisawesome COVID19Vaccine vaccinated,1
Why do India donate vaccines to others when its own citizens are not yet vaccinatedAny views on itFYI Quest,0
Youre right I had my moderna Covid19Vaccine 3 weeks ago ,1
Covid19Vaccine A moment of hope today cos of the work I do with vulnerable communities age have a long term co,1
Columbus nailed this one The Celeste Center Vaccination is so easy and efficient Thank you to everyone working it,1
This weeks podcast is out discussing the emotive issue of the Covid19Vaccine Thanks to our customer Peter nurse,1
NHSuk just received my first scamemail asking me to click on link to book Covid19vaccinePlease feel free to sh,1
covid19vaccine updates from from AZN CVAC MRNA PFZ CLVAX amp SputnikV in todays post,1
Salaries of Those Refusing COVID19 Vaccine Shots May Be Held Back Warns Odishas Cuttack District Administration,0
22 Deaths Post Jab Not Linked To Vaccine Health MinistryCOVID19 COVID19VaccinationDrive COVID19Vaccine,1
Can a financial incentive entice employees to get a COVID19Vaccine mayereditor dives in,1
WinnDixie has not said which stores will offer the COVID19Vaccine next week but heres where youll be able to g,1
Finally my momgot today her COVID19Vaccine Moderna SolanoCounty CityofVallejo Fairgrounds Hopefully next,1
Take a look Vaccine after side effects not unique to COVID19COVID19Vaccine,1
Pfizer 2 received at UAlbany While Im happy and fortunate to be part of the first 8 nationally to get the,1
Day two Other then my arm hurting which is a minimal side effect I am having no issues I am still not a zombie COVID19Vaccine,1
